id,name,min_yr,max_yr,total_record,resolution,record_holocene,record_deglacier,resolution_holocene,resolution_deglacier
29,37.csv,240,48320,247,194.6558704,20,227,481,171.0572687
30,38.csv,240,48320,262,183.5114504,19,243,506.3157895,159.7942387
31,39.csv,630,20831,134,150.7537313,78,56,119.4102564,195.6071429
32,4.csv,11459,17150,53,107.3773585,0,107.3773585,0,NA
33,40.csv,220,128724,485,264.956701,26,459,371.5769231,259.7124183
34,41.csv,420,13958,124,109.1774194,70,54,136.1714286,75.33333333
35,42.csv,100,17298,122,140.9672131,36,86,274.5277778,86.47674419
36,43.csv,8030.7,14029.2,105,57.12857143,35,70,54.29142857,59.54714286
37,44.csv,1450,57210,179,311.5083799,17,162,480.5882353,297.2222222
38,45.csv,1920,211709,124,1691.846774,10,114,734.9,1783.605263
39,46.csv,397,16053,65,240.8615385,38,27,236.3157895,255.3333333
40,47.csv,-18,39485,97,407.2474227,43,54,229.0465116,554.0555556
41,48.csv,-18,39485,97,407.2474227,43,54,229.0465116,554.0555556
42,49.csv,-18,37413,88,425.3522727,45,43,218.8666667,647.6046512
43,5.csv,8850,14610,62,92.90322581,12,50,89.16666667,95.8
44,52.csv,120,31600,280,112.4285714,77,203,128.3116883,106.9458128
45,53.csv,2430,100500,188,521.6489362,9,179,788.8888889,511.452514
46,54.csv,60,115120,309,372.3624595,64,245,153.75,430.7755102
47,55.csv,2230,20730,111,166.6666667,39,72,197.9487179,150.9722222
48,56.csv,2230,20730,98,188.7755102,35,63,220.5714286,174.1269841
49,57.csv,5500,24580,44,433.6363636,10,34,407,457.6470588
50,58.csv,1890,25426,26,905.2307692,10,16,776.1,1039.8125
51,59.csv,63,47730,93,512.5483871,38,55,255.5263158,693.9818182
52,6.csv,4380,13570,91,100.989011,16,75,347.5,51.73333333
53,60.csv,1160,100680,292,340.8219178,18,274,459.4444444,333.7591241
54,61.csv,2575,25198,29,780.1034483,7,22,950,777.3636364
55,62.csv,240,715770,664,1077.605422,26,638,366.1538462,1106.786834
56,63.csv,3715,26865,46,503.2608696,11,35,532,507.6
57,64.csv,1220,99140,151,648.4768212,16,135,528.125,668.0740741
58,65.csv,2364,27667,26,973.1923077,11,15,632.8181818,1269.2
59,66.csv,-49,24896,229,108.930131,113,116,87.24778761,132.2672414
60,67.csv,214,26421,335,78.22985075,81,254,120.5061728,64.92519685
61,68.csv,3080,13080,76,131.5789474,53,23,129.0566038,142.6086957
62,69.csv,30,13150,212,61.88679245,164,48,60.6097561,67.29166667
63,7.csv,8800,14760,31,192.2580645,5,26,238,191.1538462
64,70.csv,4272,17295,128,101.7421875,22,106,258.9090909,70.30188679
65,71.csv,63,17295,269,64.05947955,110,159,90.04545455,46.47169811
66,72.csv,63,17295,270,63.82222222,111,159,89.23423423,46.47169811
67,73.csv,920,449740,200,2244.1,7,193,1212.857143,2288.341969
68,74.csv,4200,10000,38,152.6315789,38,0,152.6315789,0
69,75.csv,210,9580,38,246.5789474,38,0,246.5789474,0
70,76.csv,4865.6,133240,133,965.2210526,2,131,1513.05,979.9572519
71,77.csv,361,1277346,407,3137.555283,33,374,285,3390.786096
72,78.csv,101,36199,136,265.4264706,49,87,200.5306122,304.4137931
73,79.csv,269,36834,121,302.1900826,44,77,219.6136364,352.1948052
74,8.csv,8850,20940,46,262.826087,4,42,247.5,271.4285714
75,80.csv,1518,78269,112,685.2767857,10,102,824.6,680.0784314
76,81.csv,1518,78269,112,685.2767857,10,102,824.6,680.0784314
77,82.csv,2448,78269,95,798.1157895,7,88,921.8571429,804.8636364
78,83.csv,177,80117,271,294.9815498,20,251,481.75,282.3386454
79,84.csv,1100,134800,172,777.3255814,21,151,419.047619,829.8013245
80,85.csv,1100,134800,170,786.4705882,21,149,419.047619,840.9395973
81,86.csv,1100,134800,172,777.3255814,21,151,419.047619,829.8013245
82,87.csv,7270,26600,92,210.1086957,3,89,613.3333333,200.5617978
83,88.csv,6070.6,26600,96,213.8479167,14,82,262.1428571,209.045122
84,89.csv,30,14460,78,185,59,19,166.6101695,253.1578947
85,9.csv,400,18170,107,166.0747664,3,104,2666.666667,124.7115385
86,90.csv,1792,20548,100,187.56,32,68,251.5625,157.5882353
87,91.csv,8000,93710,172,498.3139535,6,166,285,508.0722892
88,92.csv,0,21674,241,89.93360996,117,124,85.20512821,95.5
89,93.csv,60,21700,150,144.2666667,68,82,145.6176471,144.9390244
90,94.csv,0,21957,49,448.1020408,11,38,903.6363636,318.7105263
91,95.csv,-50,8384,76,110.9736842,76,0,110.9736842,0
92,96.csv,-50,10742,149,72.4295302,139,10,72.07194245,86.4
93,97.csv,2194.3,60034.2,214,270.2799065,3,211,2109.933333,259.1232227
94,98.csv,7.9,9.1,44,0.027272727,44,0,0.027272727,0
95,99.csv,182.86,29153.4,60,482.8423333,35,25,277.6588571,782.9912
