"","time","NH","NM","Tropical","SM","SH","AN","AS"
"201",20100,-6,-3.11764705882353,-2.22920347761538,-3.52631578947368,-7.8,-3.72093023255814,-4.41666666666667
"202",20200,-5.88888888888889,-3.17647058823529,-2.23175809131373,-3.19047619047619,-8,-3.74418604651163,-4.11538461538461
"203",20300,-6.11111111111111,-3.08823529411765,-2.17441488956,-3.35,-8,-3.72093023255814,-4.28
"204",20400,-4.77777777777778,-3.06060606060606,-2.24,-3,-7.8,-3.42857142857143,-3.96
"205",20500,-5.11111111111111,-2.91428571428571,-2.27083333333333,-2.85,-8,-3.36363636363636,-3.88
"206",20600,-5.44444444444444,-3.21212121212121,-2.25531914893617,-2.94736842105263,-7.8,-3.69047619047619,-3.95833333333333
"207",20700,-5.88888888888889,-3.12121212121212,-2.25,-3.10526315789474,-8,-3.71428571428571,-4.125
"208",20800,-5.44444444444444,-3.36363636363636,-2.25,-3.10526315789474,-7.6,-3.80952380952381,-4.04166666666667
"209",20900,-4.22222222222222,-3.48387096774194,-2.16666666666667,-3.15789473684211,-7.8,-3.65,-4.125
"210",21000,-4.55555555555556,-3.15151515151515,-2.19148936170213,-2.9,-7.8,-3.45238095238095,-3.88
"211",21100,-5,-3.41935483870968,-2.12765957446809,-3,-7.8,-3.775,-4
"212",21200,-4.44444444444444,-3.35483870967742,-2.1063829787234,-2.65,-7.8,-3.6,-3.68
"213",21300,-4.44444444444444,-3.18181818181818,-2.1063829787234,-2.84210526315789,-7.8,-3.45238095238095,-3.875
"214",21400,-4.55555555555556,-3.38709677419355,-2.1063829787234,-3.16666666666667,-7.8,-3.65,-4.17391304347826
"215",21500,-5.11111111111111,-3.41935483870968,-2.17021276595745,-2.94736842105263,-7.8,-3.8,-3.95833333333333
"216",21600,-5.11111111111111,-3.05882352941176,-2.06382978723404,-3,-7.8,-3.48837209302326,-4
"217",21700,-4.55555555555556,-3.32258064516129,-2.17391304347826,-3.10526315789474,-8,-3.6,-4.125
"218",21800,-4.11111111111111,-3.34375,-2.15909090909091,-3.16666666666667,-7.8,-3.51219512195122,-4.17391304347826
"219",21900,NA,NA,NA,NA,NA,NA,NA
"220",22000,NA,NA,NA,NA,NA,NA,NA
