u_id,group_id,lat,lon,sitename,filename,elevation,country,gcmd_location,author,pub_year,title,journal,archive_type,min_yr,max_yr,proxy,num_record,num_control,url,process_group,resolution,collected,shakun,marcott,new,filename,uploader,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
540,297,47,11.76,Moor Alpenrose,MoorAlpenrose.Weirich.1980.lpd,1880,Europe>Western Europe>Austria,Europe>Western Europe>Austria,"Weirich, J.; Bortenschlager, S.",1980,Beitraege zur Vegetationsgeschichte Tirols III: Stubaier Alpen - Zillertaler Alpen,Ber. nat.-med. Verein Innsbruck,Peat,4.7,10703.61,pollen,47,6,this compilation,wave1,227.636383,NA,NA,NA,NA,MoorAlpenrose.Weirich.1980.lpd.csv,LipD,NA,NA,7.906859779,8.97697048,10.04708118,9.447262963,8.505411111,7.690077491,7.721442804,7.752808118,7.96,8.41,8.86,9.183402214,9.457571956,9.72884492,9.713336898,9.513625,8.182375,7.446897143,7.683468571,7.842590909,7.956227273,7.864611429,8.045,10.445,11.86158796,11.60371759,11.07990377,9.555635983,8.031368201,7.825619247,7.909301255,8.445945833,9.583029167,10.686,10.686,10.686,9.955221757,8.813380753,7.957,7.957,7.957,8.151564356,8.37780198,8.322751269,8.214121827,8.294989796,8.404173469,8.777076142,9.176060914,9.922416244,10.69094416,10.714,10.71385787,10.69964467,10.71193878,11.36040816,11.91117512,11.33836406,10.765553,11.21010965,11.75528509,11.60580263,11.04834649,10.69027948,10.70250655,10.66213158,9.797657895,8.933184211,8.743,8.743,8.531096491,8.098640351,7.732039474,7.613179825,7.494320175,7.545047619,7.608539683,7.672031746,7.699810474,7.717516209,7.735221945,7.752927681,7.696705736,7.618401496,7.540097257,7.461793017,7.50817,7.59392,7.67967,7.76542,7.780503741,7.77327182,7.7660399,7.75880798,7.79178803,7.83817207,7.88455611,7.93094015,7.853314214,7.732117207,7.6109202,7.489723192,7.511613466,7.586426434,7.661239401,7.736052369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,298,50.14,11.88,Moor im Weissenstadter Forst,MoorimWeissenstadterForst.Hahne.1992.lpd,725,Europe>Western Europe>Germany,Europe>Western Europe>Germany,"Hahne, J _rgen",1992,"Untersuchungen zur sp _t- und postglazialen Vegetationsgeschichte im nord苔stlichen Bayern (Bayerisches Vogtland, Fichtelgebirge, Steinwald)",Flora,Peat,66.19,7029.5,pollen,34,6,this compilation,wave1,204.8032353,NA,NA,NA,NA,MoorimWeissenstadterForst.Hahne.1992.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,299,61.3742,-143.5988,Moose Lake,MooseLake.Clegg.2010.lpd,437,North America>United States Of America>Alaska,North America>United States Of America>Alaska,"Clegg, Benjamin F.; Clarke, Gina H.; Chipman, Melissa L.; Chou, Michael; Walker, Ian R.; Tinner, Willy; Hu, Feng Sheng",2010,Six millennia of summer temperature variation based on midge analysis of lake sediments from Alaska,Quaternary Science Reviews,LakeSediment,-20.035,6007.664,chironomid,128,8,www.ncdc.noaa.gov/paleo/study/15444,wave1,47.09139844,y,NA,y,NA,MooseLake.Clegg.2010.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,300,52.27,-58.05,Moraine,Moraine.Hansen.1985.lpd,385,North America>Canada>Newfoundland And Labrador,North America>Canada>Newfoundland And Labrador,"Engstrom, D. R.; Hansen, B. C. S.",1985,Postglacial vegetational change and soil development in southeastern Labrador as inferred from pollen and chemical stratigraphy,Canadian Journal of Botany,LakeSediment,146,10728,pollen,43,7,this compilation,wave1,246.0930233,NA,NA,NA,NA,Moraine.Hansen.1985.lpd.csv,LipD,8.160833739,8.572058824,8.294037433,8.412317597,8.316595193,8.716146953,9.069501888,8.850794116,8.909491379,8.873724713,8.667582449,8.424352226,8.788390989,8.425284491,8.422000186,8.24441091,8.226610873,8.202932787,8.257212727,8.825859737,8.647413543,8.507368347,8.359544045,8.202922702,8.056301837,8.233029746,8.409757655,8.56923622,8.722779528,8.838456693,8.909322835,8.927595801,8.692687664,8.457779528,8.616261592,8.825360455,8.770993048,8.54098146,8.662899189,8.715763615,8.079031286,7.926156431,8.436005794,8.197030127,7.63098146,8.469378069,8.797905074,8.429328969,8.42495581,8.576436989,8.920790507,8.934656301,9.004430442,9.294446809,9.270368249,9.12605892,8.866811784,9.089283567,9.03105684,8.835695933,9.215689016,9.224672274,9.086101111,8.824534667,8.645199118,8.728485586,9.066582768,8.145060438,8.100862271,8.318293818,8.312105274,8.66965296,8.905586021,8.795496183,8.816129495,8.89215101,8.641435174,8.741551977,8.71254889,8.234508927,8.163182046,8.405393408,8.680185276,7.652402349,7.342387097,7.778807679,8.220009992,7.911221248,7.472292426,7.138589009,7.152846073,6.875847475,7.092338096,7.446708388,7.563071529,7.472067906,7.306117737,7.245607655,7.345450495,7.354057967,7.062836222,6.792304552,6.796655288,6.801006024,6.808843321,6.85571309,6.902582859,6.954410977,7.053473896,7.152536814,7.232402745,7.15205457,7.071706394,7.012588647,7.109160708,7.205732768,7.303219764,7.402039823,7.500859882,7.463882418,7.367310358,7.270738297,6.951081121,6.627334808,6.398957895,6.428431579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,301,-52.5,169.1625,Mount Honey,MountHoney.McGlone.2010.lpd,120,Australia/New Zealand>New Zealand,Australia/New Zealand>New Zealand,"McGlone, Matt S.; Turney, Chris S. M.; Wilmshurst, Janet M.; Renwick, James; Pahnke, Katharina",2010,"Divergent trends in land and ocean temperature in the Southern Ocean over the past 18,000 years",Nature Geoscience,Peat,-17.917,12563,pollen,109,8,this compilation,wave1,115.4212569,y,NA,y,NA,MountHoney.McGlone.2010.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,8.355185524,8.226333422,8.477419645,8.171938268,8.324632263,7.784407543,8.274749725,7.752107366,7.780709833,7.287433317,7.514334488,7.465494879,6.976716262,6.447739248,7.102321013,8.029834932,7.339141939,6.866348569,6.803856796,8.142725521,7.835174531,7.962540641,7.18753067,7.812943741,7.596226203,8.306883113,8.291889997,8.634427713,8.028534432,7.862491833,7.986325745,7.758336972,8.153548024,8.420830639,7.943543084,8.728975458,8.479793957,6.853130158,6.986421512,7.34533566,8.007410405,8.423736154,7.951218261,7.964399491,8.335641979,7.83873375,7.260288434,7.658272557,7.343966971,8.42093462,8.66577217,7.150056035,7.354467909,7.922566235,6.549635415,8.131780335,7.883185287,7.559090016,8.509973973,8.162252952,8.287958636,8.790809624,8.412455008,7.240170176,7.872929304,7.51110554,7.426474724,8.408498749,7.945239323,8.2630687,7.702139527,9.230739296,9.326686985,9.461260577,8.401001863,9.427054566,7.667030377,9.293992624,8.572616923,9.096839647,8.643753875,8.485046629,8.438114026,8.341297156,8.598821137,7.478383319,8.227384779,8.327585573,8.773546828,7.570366993,8.097797731,8.86121639,8.8102114,8.759206409,8.620956522,8.923306743,8.813290246,8.651369067,8.539349178,7.785985,6.707411785,8.29769486,8.537886184,7.97811339,7.785915403,9.130553015,7.461419906,7.750167413,7.732875021,8.534815563,8.746232926,8.68625749,8.992208627,8.940169592,8.451749887,7.90954114,8.409461061,7.960040054,7.820547529,8.025492691,8.430737536,8.360595126,8.346019495,8.552832591,7.743115108,7.414639399,8.975826532,8.801259245,8.339856293,7.47009835,7.141768921,6.848480391,7.401082632,8.054462169,7.286873943,7.488308517,7.622427223,7.571787998,7.483001133,7.38099845,7.278995767,7.176993085,7.074990402,6.97298772,6.870985037,6.768982355,6.666979672,6.564976989,6.462974307,6.360971624,6.258968942,6.156966259,6.054963577,5.952960894,5.850958211,5.748955529,5.646952846,5.544950164,5.442947481,5.340944799,6.079703576,6.879128425,7.678553275,8.477978125,7.3357055,5.701925493,5.212355522,5.144484965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,302,78.9157,6.7672,MSM055-712-2,MSM055_712-2.Werner.2015.lpd,-1389,Arctic Ocean,Arctic Ocean,"Werner, Kirstin; M _ller, Juliane; Husum, Katrine; Spielhagen, Robert F.; Kandiano, Evgenia S.; Polyak, Leonid",2016,Holocene sea subsurface and surface water masses in the Fram Strait     Comparisons of temperature and sea-ice reconstructions,Quaternary Science Reviews,MarineSediment,421,11953,foraminifera,169,7,10.1594/PANGAEA.849326,wave1,68.23668639,NA,NA,NA,NA,MSM055_712-2.Werner.2015.lpd.csv,LipD,3.692019417,3.453857143,3.574673469,3.551349854,3.528026239,3.484789474,3.38771345,3.183837209,2.896046512,3.117627907,3.403614035,3.450397661,3.603383721,3.909197674,3.617680233,3.057796512,3.337105263,3.5305,3.4055,3.479296296,4.016950617,3.971512397,3.651677686,3.440356436,3.537881188,3.554257426,3.313663366,3.158891089,3.30839604,3.382285714,3.153714286,2.981673267,3.085633663,3.167539604,3.124470297,3.08140099,3.038331683,3.037929461,3.382742739,3.727556017,3.699157895,3.51081203,3.331243446,3.362329588,3.39341573,3.470370787,3.625426966,3.780483146,3.749659176,3.639172285,3.537842697,3.732599251,3.927355805,4.127078947,4.335631579,4.465193548,4.459709677,4.611784,4.942777778,3.702212121,4.78894,4.420454545,4.965626263,5.0493,5.044747475,4.768189189,4.525666667,4.296447917,3.476732394,4.053416667,4.631884211,4.0708125,4.202863158,4.39,4.3675,4.693642105,4.68296875,4.899395833,5.337416667,5.148,5.264981132,5.410095238,4.375428571,4.844857143,4.910666667,4.61447619,5.058011765,5.218642857,5.41196875,5.560285714,5.881,5.677222222,5.969932203,5.598,5.240109375,5.71040625,5.605837209,5.52575,5.429369231,5.7355,5.9845,6.14778125,6.01953125,5.332,5.071953125,5.527958333,5.345,3.443630769,3.6179375,2.584692308,3.322875,3.783784615,2.744515625,2.616375,3.4448125,2.538953125,2.766538462,2.85834375,2.472302326,1.965325581,2.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,303,79.161,5.3378,MSM055-713-2,MSM055_723-2.Werner.2015.lpd,-1351,Arctic Ocean,Arctic Ocean,"Werner, Kirstin; M _ller, Juliane; Husum, Katrine; Spielhagen, Robert F.; Kandiano, Evgenia S.; Polyak, Leonid",2016,Holocene sea subsurface and surface water masses in the Fram Strait     Comparisons of temperature and sea-ice reconstructions,Quaternary Science Reviews,MarineSediment,-59,12016,foraminifera,127,7,10.1594/PANGAEA.849328,wave1,95.07874016,NA,NA,NA,NA,MSM055_723-2.Werner.2015.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.539189189,-0.663478261,-0.918235294,-0.636470588,-0.781764706,-1.195714286,-0.270408163,-1.436734694,-0.261428571,0.099512195,-0.275853659,-0.565714286,-0.650784314,-1.114634146,-1.050666667,-1.189066667,-0.8612,-0.360886076,-1.052666667,-1.072,-0.51,-0.627058824,-1.195,-0.93921875,-0.401764706,-0.663846154,-0.802168675,-0.68686747,-1.101122995,-1.448716578,-1.439683544,-1.414177215,-1.426835443,-0.675253165,0.156792453,-0.049444444,-1.392121212,-0.57,-0.940958904,-0.683194444,-0.274861111,-0.776111111,-0.652285714,-1.117446809,-1.025957447,-0.550425532,-1.018510638,0.00956044,0.136,-0.516190476,-0.023647059,-0.131411765,-1.062705882,-0.375895954,0.087435897,-0.925384615,-0.978205128,-0.595641026,-1.416153846,-1.620909091,-1.401704545,-1.425795455,-1.1775,-1.255568182,-1.239204545,-1.3575,-1.229090909,-0.039431818,-1.221875,-1.402222222,-1.732222222,-1.417407407,-1.919032258,-1.380869565,-1.64673913,-1.651702128,-1.344347826,-1.204347826,-1.291827957,-1.254193548,-1.317419355,-1.48,-1.487741935,-1.36626506,-1.212727273,-1.07986014,-1.428888889,-1.316930233,-1.191348837,-1.389027778,-1.552727273,-1.55972028,-1.408947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,304,68.4719,-54.002,MSM343300,MSM343300.Ouellet-Bernier.2014.lpd,-519,Atlantic Ocean>North Atlantic Ocean>Davis Strait,Atlantic Ocean>North Atlantic Ocean>Davis Strait,"Ouellet-Bernier, Marie-Mich态le; de Vernal, Anne; Hillaire-Marcel, Claude; Moros, Matthias",2014,"Paleoceanographic changes in the Disko Bugt area, west Greenland, during the Holocene",The Holocene,MarineSediment,803,10129,dinocyst,137,8,this compilation,wave1,68.0729927,NA,NA,NA,NA,MSM343300.Ouellet-Bernier.2014.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19025882,20.92185169,19.84894629,19.74604703,21.08222028,19.2637386,20.45009721,18.28836547,18.69761096,19.42779323,16.82922742,17.60979345,18.92715983,22.35554103,19.72064271,20.77358952,18.10629282,18.59813642,19.47850859,18.60526325,17.13648077,16.13658259,15.7262152,17.311938,15.09543563,16.81128113,17.47831264,18.14534415,18.79915746,18.56098289,18.53926189,18.97916631,18.82284172,17.1284,17.65606152,19.406925,20.21756452,19.32859811,18.80966012,18.29072213,17.77178414,17.25284616,17.63239004,19.11963984,16.05728428,19.92465085,17.73635501,17.63182301,17.70796364,19.57454572,18.00968366,18.89962267,19.8607482,19.37586031,18.52107918,17.66629805,19.88294775,17.90456746,18.67518153,18.51341606,19.04942241,18.7320775,17.7929,17.13984615,18.84150013,18.47223684,18.60734631,20.40278255,17.62836835,18.47245706,19.98155114,19.57475259,18.37064943,16.66354366,16.61419581,17.58696121,18.53878822,19.80400093,17.53626313,19.98018116,19.60980886,20.71320976,18.55587732,19.08054377,17.61870863,21.4734879,19.28244968,20.1327239,20.73391757,19.85155767,22.25324545,20.16763463,20.14043684,19.66484017,19.68778725,19.1702518,21.04551272,20.06331496,19.58948299,19.60728,19.84092304,20.27833898,20.05183319,20.44488936,19.33070496,19.62830799,19.3091557,18.80307695,19.46248537,20.42579708,21.42859542,20.41869368,19.34111739,20.81275785,20.72726981,19.08626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,305,47.98,-93.39,Myrtle,Myrtle.Janssen.1968.lpd,393,North America>United States Of America>Minnesota,North America>United States Of America>Minnesota,"Janssen, C. R.",1968,Myrtle Lake: A late- and post-glacial pollen diagram from northern Minnesota,Canadian Journal of Botany,LakeSediment,28,10934,pollen,82,7,this compilation,wave1,133,NA,NA,NA,NA,Myrtle.Janssen.1968.lpd.csv,LipD,NA,NA,0.037100335,-0.449253134,-1.368517146,-2.003413803,-0.723470325,-0.708994787,-0.549528509,-1.128624172,-1.47567484,-0.95934023,-0.398525429,0.193830701,0.001784404,-0.182325536,-0.237898747,-0.293471958,-0.866582295,-1.884026861,-1.846708115,-0.815851736,0.215004643,-1.476975956,-0.292528916,-1.462643706,-1.744465964,-1.694926174,-0.437144702,-0.288051626,-0.651633706,-0.400496898,0.090537658,-0.75869779,-1.433730652,-1.232287057,-1.030843462,-1.160823895,-1.374646592,-1.494376396,-1.489581776,-1.484787156,-1.479992537,-1.386862297,-1.359151026,-1.997086576,-2.635022125,-2.247890622,-1.790669064,-1.509196697,-2.045469716,-2.581742735,-2.990037992,-3.368177114,-2.868563637,-1.25903836,0.17594596,-0.576382058,-1.328710075,-1.767283779,-1.523250051,-1.279216323,-1.77412236,-2.203876697,-2.270420128,-2.21523944,-1.492036876,-2.453731176,-2.677601796,-2.490840306,-3.793436629,-2.188489745,-3.011545949,-3.96528116,-4.71137712,-2.429697728,-3.740951184,-4.143223054,-3.002824056,-2.372657823,-3.763580882,-2.495299049,-1.678760272,-1.092994529,-1.110007298,-1.366174791,-1.550853709,-1.69644336,-0.809142768,-1.32532538,-2.137364649,-2.542069876,-2.340495825,-2.220004286,-2.846787028,-2.779255493,-1.936366116,-2.666109493,-2.035601589,-1.704221644,-2.954545612,-2.959195463,-3.528233,-3.407205954,-2.827137695,-2.460991795,-2.532593565,-2.845126224,-3.157693285,-3.802649959,-4.801506894,-4.905509655,-3.620511026,-2.137083628,-2.467604404,-3.39729357,-4.798080734,-4.413776235,-3.985147431,-3.726469211,-4.439797931,-4.801348619,-5.030134594,-3.366926754,-3.851770692,-3.652531938,-4.413320176,-4.473195647,-3.912501527,-3.880495897,-3.245797176,-2.481032259,-2.348611429,-3.296134431,-4.03932089,-4.037459684,-3.770477228,-3.588038038,-3.81352137,-3.581995442,-4.154200284,-3.79928427,-3.199760526,-3.085079618,-2.846319542,-2.798801136,-2.788524124,-3.079774425,-3.236569405,-3.040051148,-3.188186885,-2.943250377,-2.627862703,-3.510841579,-2.396284967,-3.177734727,-2.866298865,-2.918155,-3.333736331,-3.583659959,-3.18595,-2.942807213,-3.054720513,-2.854978584,-1.987124751,-2.909459138,-3.398510534,-3.147562346,-2.999138105,-2.694440205,-2.364893151,-2.477358707,-2.286476747,-3.249565513,-2.784021623,-2.088144405,-3.335869825,-3.442825789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,306,31.1,99.75,Lake Nalengcuo,Nalengcuo.Opitz.2015.lpd,4200,Asia>Eastern Asia>China,Asia>Eastern Asia>China,"Opitz, Stephan; Zhang, Chengjun; Herzschuh, Ulrike; Mischke, Steffen",2015,Climate variability on the south-eastern Tibetan Plateau since the Lateglacial based on a multiproxy approach from Lake Naleng     comparing pollen and non-pollen signals,Quaternary Science Reviews,LakeSediment,NA,NA,pollen,191,9,this compilation,wave1,#VALUE!,NA,NA,NA,NA,Nalengcuo.Opitz.2015.lpd.csv,LipD,NA,3.526608696,3.06471,3.145060976,2.988557377,4.534088608,3.722166667,2.863034884,3.4764375,2.719788732,2.859461538,3.026463768,3.562096774,3.320647059,3.463925373,2.5381,4.128706667,3.61492517,3.45865625,2.95683871,3.9206875,4.2715625,3.602268293,4.236704545,4.529142857,4.112121951,3.924736842,4.2416,4.605,3.963794872,3.62471875,4.113741935,4.541904762,5.183181818,4.25644898,4.615619048,4.891341463,4.553490909,4.576648649,5.0774,5.190571429,5.358677419,5.194391304,5.416540541,5.514785714,5.144711538,5.501764706,4.551288889,4.868595238,5.901444444,5.909290323,5.198545455,5.575767442,5.198909091,5.44625,5.99555814,6.173210526,6.121111111,5.411604651,5.352891304,5.912,5.0258,5.029268293,5.3405,4.868,5.832857143,5.072795455,5.20916129,5.06604878,4.473763636,5.761189655,5.025236364,6.120503401,5.666761905,4.580625,5.353461538,5.1048,4.904085714,4.192040816,4.373391304,4.5335,5.056,4.842166667,4.902552632,4.30240625,4.264,5.0475,4.901102564,4.136222222,4.3195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
