time,ne_labrador,se_usa,midwest,rocky_mt,w_usa,c_canada,alaska_yukon,greenland,mediterranean,scandinavia,uk,c_north_europe,iceland,siberia,e_china_japan,tibet,se_asia,australia,new_zealand,n_indian_ocean,e_africa,s_africa,w_africa,c_atlantic,s_atlantic,e_pacific,chile,antarctica,russian_far_east,carribean,se_brazil
20200,-7.384112231,-3.110929056,NA,-0.808974084,-3.448853651,NA,-1.92027886,-10.1802118,-4.207103642,-6.26872811,-3.660607824,-0.087051516,1.3264529,NA,-2.073907098,NA,-2.275823638,-5.322128903,-4.271867454,-1.767343387,-2.83439741,-2.788031555,-1.65509511,-2.510002875,-0.924297296,-1.634889693,-3.987528495,-7.792203994,1.548743485,-2.144273531,-1.765750531
20300,-7.088344872,-3.226693281,NA,-0.840479378,-3.515860096,NA,-4.005010668,-10.61283486,-4.253059947,-6.319089281,-4.61029385,-3.130032208,1.47868057,NA,-1.852110076,NA,-2.1485212,-5.262636528,-4.353604916,-1.915752722,-2.922264283,-2.859890189,-1.749779983,-2.48516883,-0.771597785,-1.699491039,-3.879359145,-7.782059965,1.29353655,-2.073707298,-1.903963057
20400,-6.984372808,-3.347447881,NA,-0.871984671,-3.752343615,NA,-2.985808451,-11.14129009,-4.293040686,-6.33334544,-4.427633076,-4.244211016,1.225533976,NA,-2.133370862,NA,-2.349048107,-5.203144153,-4.288260442,-1.970961631,-2.798407251,-2.869111585,-1.858609872,-2.421428101,-0.435711568,-1.587809791,-4.082498857,-7.910319284,1.038329616,-2.257563378,-2.042175582
20500,-6.880400745,-3.42472366,NA,-0.903489965,-3.849898663,NA,-2.869990017,-11.50594612,-4.318377464,-6.321456591,-4.141145577,-2.200016958,1.084628387,NA,-2.089171736,NA,-2.326253582,-5.106553642,-4.331187161,-1.924574391,-2.471901735,-2.811098529,-1.86629599,-2.457081653,-0.200174193,-1.45307117,-4.149561251,-8.03423673,0.783122681,-2.264794085,-1.579422589
20600,-6.776428681,-3.376162308,NA,-0.934995259,-3.168287758,NA,-2.499371029,-9.124383199,-4.287472597,-6.459226076,-4.023328867,-0.064423073,1.090304504,NA,-2.136609821,NA,-2.284230171,-4.99366666,-4.288169222,-1.929194661,-2.526606054,-2.511729574,-1.628843347,-2.507787654,-0.150619055,-1.48509329,-3.838476621,-7.822631142,0.788359006,-2.168610536,-1.054772229
20700,-6.672456612,-3.707350322,NA,-0.966500553,-3.018416911,NA,-2.499371029,-9.672456185,-4.268111603,-6.759125425,-4.356714676,-0.451280522,0.936808209,NA,-2.165075302,NA,-2.321337391,-4.95916398,-4.155040539,-1.850195784,-2.315367309,-2.270351912,-1.749043459,-2.538553572,-0.175561044,-1.367983375,-3.900565172,-7.861834414,0.525024462,-2.093287139,-0.681978981
20800,-6.568484549,-3.650838351,NA,-0.998005847,-2.990476297,NA,-2.499036937,-10.45238461,-4.352987081,-6.876548625,-5.495935783,-0.278688346,0.938750106,NA,-2.228380175,NA,-2.37909483,-4.990404226,-4.302440565,-1.884467653,-2.471981362,-2.409091455,-1.499512753,-2.532002615,-0.227807075,-1.314719253,-3.80829413,-7.866708809,0.261689918,-2.271701955,-0.897872817
20900,-6.464512485,-3.440752001,NA,-1.025597872,-3.11928137,NA,-2.095008786,-11.57051723,-4.355070281,-6.683269192,-4.331185683,0.122737697,1.022380871,NA,-2.216405797,NA,-2.560180105,-4.965754555,-4.544126762,-1.961086725,-2.475427377,-2.506860751,-1.253846169,-2.539439452,-0.346876096,-1.311247323,-3.913985181,-7.827288463,-0.001644626,-2.444342466,-1.113766651
21000,-6.42498774,-4.050826891,NA,-1.045593554,-4.07421043,NA,-2.154254369,-10.6973266,-4.262327965,-6.52012625,-4.535376844,-1.950963784,1.085190344,NA,-2.165684141,NA,-2.495308447,-4.941104884,-4.551585369,-1.93725417,-2.385001373,-2.519639264,-1.178644977,-2.635852937,-0.490454129,-1.415924794,-4.219898028,-7.716001565,NA,-2.463295109,-1.256373155
21100,-6.502855055,-3.79925578,NA,-1.065589235,-3.727621812,NA,-2.213499953,-10.41819776,-4.509815004,-6.442756397,-4.650616105,-3.796201893,4.163504764,NA,-2.05108684,NA,-2.484484084,-4.916455213,-4.574975861,-1.857832392,-2.373902961,-2.429462473,-0.85979149,-2.644922651,-0.354975184,-1.519671759,-4.439813548,-7.678031211,NA,-2.310452623,-1.325692327
21200,-6.580722371,-3.628966096,NA,-1.085584917,-3.408411675,NA,-2.203254476,-11.40540238,-4.767223326,-6.356370354,-5.61916123,-2.606140922,4.262189955,NA,-2.012399152,NA,-2.486353634,-4.901813454,-4.531531344,-1.898489213,-2.411038405,-2.250643336,-0.350663963,-2.621341611,-0.220477651,-1.564451432,-4.411530774,-7.743367164,NA,-2.122370406,-1.3950115
21300,-6.658589686,-3.577831994,NA,-1.105580598,-2.829258302,NA,-2.239336373,-11.80263312,-4.974639193,-6.222649317,-5.849041086,-4.041651968,3.895866303,NA,-2.271216239,NA,-2.444488437,-4.969780738,-4.781022058,-1.949596815,-2.327267486,-1.991514305,-0.601894802,-2.591401049,-0.117818196,-1.505433335,-4.321047017,-7.820813724,NA,-2.184522232,-1.464330672
21400,-6.736457,-3.362231696,NA,-1.122930896,-3.789941884,NA,-2.275418269,-10.9894222,-4.836465968,-6.107307149,-4.965758981,0.363105939,3.838391808,NA,-2.264189502,NA,-2.402682882,-5.037748023,-4.656976194,-1.912717319,-2.237992407,-2.050125543,-0.678421845,-2.543803206,0.010417956,-1.531458343,-4.099762355,-7.826597043,NA,-2.249201673,-1.533649845
21500,-6.814324316,-3.470972253,NA,-1.124030977,-3.962195092,NA,-2.384821838,-10.84191596,-4.786136798,-6.341163508,-4.377467052,1.066831872,3.928478576,NA,-2.2567511,NA,-2.244361953,-5.105715307,-4.6305712,-1.87840214,-2.166985805,-2.156505533,-0.606809856,-2.474301169,-0.010103941,-1.581531357,-4.12583944,-7.817778801,NA,-2.277926666,-1.599506904
21600,-6.892191631,-3.82680409,NA,-1.125131057,-3.474273343,NA,-2.509207663,-11.39494314,-4.839064833,-6.137370491,-4.37814846,-0.117256266,4.032854988,NA,-2.075254921,NA,-2.405317153,-5.207655512,-4.617042065,-1.734879914,-2.245935426,-2.262885523,-0.712919201,-2.415799401,0.067637195,-1.424932277,-4.483140327,-7.749142801,NA,-2.265868069,-1.634390813
21700,-6.921033595,-3.555889691,NA,-1.126231138,-4.043073562,NA,-2.633593488,-11.98151584,-4.886899171,-6.568263944,-4.354432248,-0.317948081,3.755046136,NA,-2.063379898,NA,-2.575000569,-5.24414892,-4.659382287,-1.704252026,-2.243823868,-2.340616239,-0.754569351,-2.363920614,-0.132617065,-1.312530002,-4.481904478,-7.78419686,NA,-2.250722179,-1.669370475
21800,-6.554830704,-2.975412107,NA,-1.765396147,-3.89157825,NA,-2.734815626,-11.35091747,-4.968083041,-6.353332215,-4.385119945,0.999575159,3.373746817,NA,-2.032128981,NA,-2.438832486,-5.413540606,-4.582340849,-1.822310893,-2.153731621,-2.316772251,-0.724497196,-2.362667119,-0.292044296,-1.478884847,-4.605219167,-7.915557748,NA,-2.096681893,-1.704350135
21900,-6.271746048,-3.161221034,NA,-2.564565324,-3.614257445,NA,-2.673891957,-10.98761846,-4.880376416,-6.315438246,-4.769479399,0.043613484,3.403594398,NA,-1.933641346,NA,-2.380426056,-6.070377312,-4.859370887,-1.90828155,-2.316023879,-2.292928264,-0.766084365,-2.39286817,-0.425201094,-1.500328471,-4.628409654,-7.963829596,NA,-2.000749965,-1.739329796
22000,-6.136427143,-3.367537033,NA,-2.418116661,-4.093066467,NA,-2.589804601,-10.18287879,-4.754785776,-6.243353703,-5.407191677,-3.166498928,3.29064521,NA,-1.85078338,NA,-2.307994657,-6.711377317,-4.880616831,-1.691430959,-2.502280331,-2.253658099,-0.772316663,-2.461166014,0.000545305,-1.529446354,-5.028392881,-7.944718786,NA,-2.228005946,-1.774309457
