time,ne_labrador,se_usa,midwest,rocky_mt,w_usa,c_canada,alaska_yukon,greenland,mediterranean,scandinavia,uk,c_north_europe,iceland,siberia,e_china_japan,tibet,se_asia,australia,new_zealand,n_indian_ocean,e_africa,s_africa,w_africa,c_atlantic,s_atlantic,e_pacific,chile,antarctica,russian_far_east,carribean,se_brazil
16200,-8.069550445,-1.296697216,-4.173950724,-3.525503417,-3.679174075,-10.64012374,-9.529385656,-10.4560624,-3.74712711,-0.448984749,0.80584098,2.217890427,-5.41639308,-11.04449274,-4.312359225,-5.723477742,-1.616384004,-0.744707583,-1.202836748,-1.936953214,-1.17012233,-1.013075418,-1.216374878,-1.238119716,-2.439363181,-0.925731993,-1.513840115,-6.071302597,-7.082982418,-1.099756008,-3.231973195
16300,-8.389589458,-1.38514826,-4.226263055,-3.631692499,-3.826110242,-10.84561492,-9.672676065,-10.42830033,-3.887856256,-0.477968106,0.759503143,2.158506673,-5.432799152,-11.16286089,-4.386533202,-5.803613429,-1.674750277,-0.803560783,-1.20594133,-1.999267964,-1.243902694,-1.05868899,-1.312513878,-1.336411216,-2.575591393,-0.922741393,-1.645260886,-6.335712212,-7.274572543,-1.159725675,-3.398091195
16400,-8.62297674,-1.404130138,-4.319278409,-3.594784641,-3.796455585,-11.07250318,-9.889205031,-10.75606883,-3.997127741,-0.436772035,0.609749905,2.018580741,-5.733654866,-11.30614924,-4.519811094,-5.993398742,-1.720474913,-0.863939683,-1.325429402,-2.042060964,-1.26306533,-1.091893418,-1.295635878,-1.337871049,-2.710609293,-0.970742493,-1.733670075,-6.442858905,-7.247122443,-1.185916008,-3.493769195
16500,-8.869268576,-1.501188694,-4.458056009,-3.759757489,-4.069318909,-11.48655813,-10.15291336,-11.07421033,-4.137260951,-0.703705678,0.40470343,1.834898645,-5.827877295,-11.42681817,-4.546245817,-6.230408954,-1.767856868,-0.899721283,-1.383154144,-2.045142714,-1.275442512,-1.142779132,-1.344067278,-1.353622382,-2.804056206,-1.003790593,-1.888382852,-6.601141905,-7.524369956,-1.195275675,-3.282354695
16600,-8.939434876,-1.280366616,-4.384488401,-3.729664469,-4.073132542,-11.49333665,-10.21189738,-11.09797168,-4.309377364,-1.041329706,-0.38428027,1.298456661,-6.199071152,-11.57972117,-4.468495717,-6.200616292,-1.753182186,-0.902306783,-1.35006585,-2.126873464,-1.286373603,-1.13586999,-1.357785878,-1.391873049,-2.891210243,-0.982275193,-1.884907112,-6.599386058,-7.760790481,-1.177657008,-3.352488695
16700,-9.006614585,-1.419297216,-4.484653886,-3.832103705,-4.098509009,-11.55771825,-10.52240924,-11.3530849,-4.313187102,-1.091933068,-0.415680607,1.304078989,-6.318884152,-11.68354617,-4.553303564,-6.449871454,-1.813929868,-1.052766483,-1.462768095,-2.105972589,-1.334669603,-1.183768132,-1.386590478,-1.398083216,-2.913704731,-1.012768493,-1.992122486,-6.727211366,-7.869216043,-1.157835008,-3.452606195
16800,-9.15660444,-1.306382727,-4.600241424,-4.121996777,-4.408041509,-12.22632786,-10.96943595,-11.44384097,-4.512750925,-1.053355982,-0.331649607,1.353281155,-6.489663866,-11.77121517,-4.527396433,-6.612021004,-1.853965504,-1.034981883,-1.509494852,-2.186021464,-1.30893833,-1.223799847,-1.383365478,-1.439732549,-3.012573068,-1.059031793,-2.061783026,-6.879380751,-7.934173343,-1.239528675,-3.473470195
16900,-9.159143917,-1.315584549,-4.487273732,-3.916508395,-4.386434025,-12.42428208,-11.41687224,-11.85117161,-4.398533393,-1.409280116,-0.917785395,0.839109359,-6.687681295,-11.97554817,-4.611723033,-6.550231229,-1.88805855,-1.054662683,-1.45745471,-2.194399964,-1.393558512,-1.219071132,-1.438424478,-1.453410716,-3.165082356,-1.068910093,-2.18135354,-7.076345058,-8.394093068,-1.192531342,-3.779184695
17000,-9.113904167,-1.469761649,-4.524772332,-3.822373809,-4.213015392,-12.2808476,-11.21645589,-11.64797004,-4.337619184,-1.299072654,-0.74613437,0.927284247,-6.645313437,-11.9242336,-4.55103331,-6.434851417,-1.909245095,-1.097260183,-1.525046293,-2.119188964,-1.399358785,-1.246894704,-1.463653678,-1.486804716,-3.235170956,-1.099030693,-2.305396963,-7.177529674,-8.355110406,-1.168474675,-3.737158695
17100,-9.321787926,-1.426087705,-4.584128486,-4.097612398,-4.459476525,-13.06312622,-12.24440341,-11.87108061,-4.471350985,-1.325087154,-0.392553857,1.273300369,-6.683237152,-12.03776453,-4.498167733,-6.846834717,-1.957624413,-1.241122216,-1.742203272,-2.167270464,-1.386960239,-1.289433704,-1.453667678,-1.488052382,-3.397058488,-1.119180593,-2.422440546,-7.393482905,-7.924170668,-1.257058342,-3.591018195
17200,-9.233684913,-1.476021016,-4.478390493,-3.96208551,-4.328028509,-12.94718131,-12.39063724,-12.11143268,-4.361672666,-1.452142273,-0.479581507,1.161471255,-6.630555723,-11.99144182,-4.450957417,-6.851547104,-1.915724413,-1.284545116,-1.677998732,-2.118831339,-1.425821421,-1.392288132,-1.512218878,-1.483371882,-3.585919633,-1.108407893,-2.610104238,-7.591541366,-7.643378043,-1.254616342,-3.862148695
17300,-9.367468731,-1.544830494,-4.519926239,-3.753758029,-4.002853025,-12.96881778,-11.85776574,-11.80629404,-4.241767205,-1.292442377,-0.139794895,1.456032625,-6.377827152,-11.7579291,-4.47127821,-7.043085754,-1.988624641,-1.390799516,-1.694961284,-2.049184214,-1.485495694,-1.432063418,-1.514088078,-1.469421049,-3.743953191,-1.135269393,-2.782644414,-7.817378674,-6.450594806,-1.226505008,-3.768946195
17400,-9.033351754,-1.46665296,-4.349893816,-3.603538077,-3.725683609,-12.7813866,-11.54386478,-11.62029897,-4.101262509,-1.320264235,-0.213942057,1.260921462,-6.290865723,-11.60192603,-4.338425663,-6.772019879,-1.908748504,-1.504172516,-1.772852172,-1.998693464,-1.49589333,-1.402958704,-1.506807478,-1.454655216,-3.919502865,-1.119410293,-2.911022916,-7.969893059,-5.259424918,-1.175625675,-3.948966695
17500,-8.896271063,-1.485699871,-4.186567793,-3.442329609,-3.529813759,-12.69667442,-11.25073493,-11.50756861,-3.892084623,-0.930502068,0.482041605,1.789846992,-6.021092295,-11.33591782,-4.166956648,-6.845336767,-1.895739595,-1.568694683,-1.831473818,-1.919632714,-1.463815967,-1.475745704,-1.487733278,-1.466032882,-4.096206041,-1.161883293,-3.072235444,-8.050375905,-3.867584231,-1.167626008,-4.149761195
17600,-9.059141054,-1.694502327,-4.296761478,-3.446021637,-3.461192175,-13.11577602,-11.93330845,-11.55146754,-3.817208291,-1.122043582,0.66284728,1.906836471,-5.867124437,-11.25017974,-4.155801471,-7.375318541,-1.937464595,-1.628529016,-1.948070502,-1.893461214,-1.484336058,-1.580913132,-1.487695878,-1.443183882,-4.257385218,-1.154727793,-3.138195865,-8.132648366,-2.867692233,-1.224315342,-3.885424695
17700,-8.91078094,-1.751673016,-4.334851847,-3.540206801,-3.532774075,-12.87738894,-11.64575621,-11.14074133,-3.75275414,-0.546133206,1.41660243,2.278162941,-5.595296152,-11.2019506,-4.06551804,-7.350475616,-1.907866459,-1.634234016,-1.954672863,-1.879653839,-1.488759058,-1.53242699,-1.520893878,-1.488126216,-4.279263008,-1.205363393,-3.238865222,-8.283217674,-2.471541224,-1.237975008,-4.096264195
17800,-8.844254631,-1.761298671,-4.313301024,-3.426958549,-3.297606575,-12.82006409,-11.51676323,-11.30749926,-3.603061974,-0.790878168,1.16631143,2.160770964,-5.472690437,-11.04545867,-3.976833294,-7.334170779,-1.930026368,-1.707944016,-1.982416352,-1.890231339,-1.525885967,-1.602044275,-1.514028078,-1.479622382,-4.436781436,-1.201596093,-3.379661236,-8.448089059,-1.775242556,-1.272128342,-4.154901695
17900,-8.745146008,-1.780460771,-4.306302424,-3.446635519,-3.376925625,-12.9472874,-11.60951041,-10.84092961,-3.527445902,-0.430147259,1.913832405,2.566839292,-5.160229723,-10.91920546,-3.855400271,-7.259167029,-1.838944413,-1.83421635,-2.158335864,-1.824624339,-1.497400421,-1.660551132,-1.481054478,-1.464420049,-4.65989983,-1.193448093,-3.589309308,-8.532969136,-1.154715481,-1.206302675,-3.982237195
18000,-8.548007763,-1.724586705,-4.195054516,-3.311279429,-3.128409609,-12.81511148,-11.41313607,-10.5902309,-3.369376596,-0.199358849,2.088497545,2.748289892,-5.022492723,-10.5438856,-3.626793994,-7.188643579,-1.779649732,-1.79168555,-2.126378289,-1.788021714,-1.499886148,-1.707428418,-1.489206678,-1.461859882,-4.725036645,-1.227063593,-3.605944222,-8.580113752,-0.157119037,-1.255817008,-4.128654695
18100,-8.553534763,-1.691033749,-4.229110162,-3.214982829,-3.096024225,-12.67023344,-11.20967132,-10.55213276,-3.245678571,-0.118523302,2.143024973,2.723794029,-4.84846458,-10.22815831,-3.417721733,-7.368981591,-1.780734141,-1.83323035,-2.052008739,-1.768819214,-1.491532058,-1.70048799,-1.448546278,-1.430989216,-4.74381742,-1.222742093,-3.665262451,-8.644467905,0.757921491,-1.243343675,-4.031552195
18200,-8.411346776,-1.752209494,-4.117372301,-3.111231649,-2.987897192,-12.66330978,-11.16060228,-10.4918299,-3.16845057,0.037757237,2.328954159,2.933216074,-4.867093009,-10.19358981,-3.401504328,-7.380974504,-1.772955959,-1.79324685,-2.040582677,-1.757522214,-1.51703633,-1.699901132,-1.490536078,-1.412687382,-4.816052857,-1.198469693,-3.698882136,-8.658003059,0.985148813,-1.234462008,-4.205471695
18300,-8.231180181,-1.684480871,-4.093423832,-3.111450249,-2.870359397,-12.48629463,-11.15530688,-10.14513826,-3.111026716,0.147621518,2.768788575,3.049740077,-4.636116295,-10.13254667,-3.347898783,-7.110458754,-1.727614913,-1.944083783,-2.162681702,-1.704752714,-1.462511603,-1.750700132,-1.406562678,-1.384229049,-4.856144388,-1.203191193,-3.796637051,-8.661243828,0.963860769,-1.164946008,-4.265173695
18400,-8.058536295,-1.543873216,-3.890827078,-3.038472629,-2.887310925,-12.0862541,-11.15839794,-9.953316613,-2.843821625,0.325400741,3.204137788,3.350712572,-4.396270866,-9.990194922,-3.204066606,-6.713532004,-1.678223277,-1.846674016,-2.052344489,-1.633352964,-1.44449333,-1.647311561,-1.433282678,-1.395918216,-4.910246743,-1.173740693,-3.782209851,-8.671839059,1.116172597,-1.087379675,-4.136765195
18500,-8.320420358,-1.641999349,-4.09587137,-3.182100149,-2.867543775,-12.38204121,-11.03463336,-10.35097318,-3.00544579,-0.031547916,1.956264243,2.714627278,-4.934151295,-10.0442321,-3.19472984,-6.807973854,-1.777264641,-1.83312485,-2.059700914,-1.637876339,-1.497384603,-1.672477418,-1.464745278,-1.442548716,-4.905314921,-1.179758293,-3.794527436,-8.822223598,0.933564594,-1.045868008,-4.095964695
18600,-8.302454017,-1.761250182,-4.015347816,-3.084367969,-3.010121464,-13.28234194,-12.30122948,-10.43486147,-3.092510259,0.060210151,2.668081985,2.950068684,-4.742512437,-10.62458074,-3.312400737,-7.368903391,-1.762606186,-1.941335016,-2.177564064,-1.697511339,-1.489154694,-1.726099704,-1.486163078,-1.426632882,-4.958066472,-1.201135393,-3.807903665,-8.826995444,1.147397852,-1.162118675,-4.090664695
18700,-8.362945054,-1.580023905,-3.98958377,-3.154203909,-3.036185409,-13.26569286,-12.1457283,-10.51730426,-3.157202429,0.159878227,2.9725899,3.084683307,-4.64877558,-10.6863816,-3.400907025,-7.486721454,-1.695225732,-2.039469516,-2.285741264,-1.752139589,-1.455995603,-1.710241275,-1.416838478,-1.394639049,-5.1420274,-1.210769993,-4.001489951,-8.844892136,0.892415042,-1.169444675,-4.151821695
18800,-8.346534922,-1.68139206,-4.083903301,-3.238740669,-3.239515659,-13.52418374,-12.34893664,-10.31756997,-3.235551868,-0.03307374,2.643417525,2.898213901,-4.619077152,-10.5597596,-3.332978433,-7.443278791,-1.743899186,-1.998451683,-2.192266789,-1.754448714,-1.515131876,-1.733522704,-1.494805278,-1.435252549,-5.114354812,-1.174178793,-3.979388065,-9.001182752,1.423987668,-1.179861675,-4.378510695
18900,-8.379892276,-1.484810338,-3.967920532,-3.098268929,-3.044000825,-13.23185531,-12.12214078,-10.33629004,-2.957433018,0.141677998,3.095945374,3.158354405,-4.62652258,-10.55542799,-3.314722833,-7.228514754,-1.673796095,-2.03155655,-2.214455289,-1.646574839,-1.516878785,-1.772180132,-1.469294278,-1.386413216,-5.288964047,-1.206988993,-4.094416779,-9.103566828,1.234945219,-1.140092342,-4.344251695
19000,-8.076888022,-1.390137219,-3.932534016,-2.967568929,-2.844320837,-13.09020525,-11.9269745,-10.11171476,-2.886174545,0.300279327,3.057753343,3.203195128,-4.520889437,-10.35181239,-3.225117297,-7.224090654,-1.695505823,-2.068497683,-2.295218327,-1.601763964,-1.468812239,-1.781637847,-1.455628078,-1.407130049,-5.367520788,-1.198455993,-4.163700494,-9.190508905,1.766627282,-1.094427675,-4.296561195
19100,-7.981674849,-1.517821882,-3.919634739,-3.004573429,-2.796352442,-12.85796922,-11.69417897,-9.709039613,-2.709699728,0.694028046,3.977139018,3.645976212,-4.205589295,-10.00113381,-2.92172202,-7.397917341,-1.648468095,-2.099614416,-2.226345227,-1.606493964,-1.461068512,-1.776886561,-1.479382478,-1.413650216,-5.330442471,-1.212557293,-4.180261722,-9.193479675,2.655805066,-1.137416342,-4.298990195
19200,-7.950913477,-1.653192749,-3.978494216,-3.027394089,-2.798503192,-12.89400524,-11.8307596,-9.581972256,-2.706846583,0.691980505,4.322856303,3.755498482,-3.966171866,-10.05760931,-3.028199615,-7.393194116,-1.607819777,-2.038126216,-2.258844502,-1.596778214,-1.454386239,-1.776010704,-1.417338678,-1.376216382,-5.3812364,-1.200640293,-4.199149308,-9.22927329,2.732951363,-1.175252342,-4.029072195
19300,-8.065835581,-1.568414871,-3.881998609,-2.908743309,-2.676107067,-13.00394075,-11.94562141,-10.06415776,-2.760341823,0.59585437,3.439007652,3.320159816,-4.32267658,-10.00634639,-2.935803512,-7.226390066,-1.632201459,-2.150426683,-2.289838402,-1.611424339,-1.492202421,-1.793559561,-1.442171678,-1.370279049,-5.465050606,-1.214357593,-4.279286294,-9.147272367,2.600494906,-1.135258342,-4.328402695
19400,-8.014293663,-1.392493388,-3.979757962,-3.012144229,-2.827612002,-13.00978587,-11.59879303,-9.741810328,-2.850248518,0.61220972,3.620349614,3.452640875,-4.221908152,-9.888994529,-2.891066392,-7.180608241,-1.572947732,-2.07932625,-2.303973014,-1.570536464,-1.425070421,-1.752225847,-1.411219678,-1.336223382,-5.45233504,-1.226399693,-4.221026794,-9.247215444,2.756393536,-1.104596008,-4.185569195
19500,-7.946916013,-1.557753716,-3.902039432,-3.059081909,-2.849056585,-12.72749897,-11.72622492,-9.785798756,-2.690482261,0.695037626,4.026320298,3.611688491,-4.073172723,-10.0491871,-2.916754484,-7.266649491,-1.593617595,-2.125877516,-2.334200214,-1.538912214,-1.441219967,-1.781314847,-1.404689678,-1.356996882,-5.44093386,-1.169959193,-4.249367808,-9.195401675,2.537906344,-1.081001675,-4.105063695
19600,-7.958063386,-1.454823505,-3.965110578,-2.995517429,-2.800914685,-13.0229212,-11.97158168,-9.737046471,-2.745144882,0.803888913,4.318430612,3.792405611,-4.026074723,-10.1065901,-2.995558267,-7.154352779,-1.588934277,-2.060073783,-2.260052414,-1.586594589,-1.437644421,-1.784353418,-1.423718878,-1.336212049,-5.416201332,-1.160956193,-4.163150665,-9.242650905,2.588943097,-1.104083342,-4.345636195
19700,-7.89552039,-1.43646022,-3.898297739,-3.037054349,-2.900521442,-12.85783943,-11.78074374,-9.577719471,-2.667773366,0.766693146,4.295958065,3.819891049,-4.045091009,-9.885685243,-2.908773364,-7.103178566,-1.569293095,-2.141699016,-2.322079177,-1.546484214,-1.420438239,-1.813324704,-1.379790878,-1.327616382,-5.517062518,-1.202970393,-4.305974479,-9.209126982,3.107747466,-1.098582342,-4.087323695
19800,-7.956489277,-1.319949121,-3.746623332,-2.896261429,-2.866433685,-12.91101223,-11.96176367,-9.848690256,-2.774606831,0.474019548,3.667563287,3.454110371,-4.273305366,-9.934520243,-2.798326104,-7.091128891,-1.592221095,-2.090556683,-2.198409364,-1.538676089,-1.417204512,-1.803914704,-1.416732278,-1.318628382,-5.405938353,-1.150419693,-4.129006836,-9.140497521,2.787824031,-1.071620342,-4.296111695
19900,-7.866315763,-1.359834727,-3.78230097,-2.921525829,-2.758660175,-12.89073241,-11.90139711,-9.705485256,-2.669951176,0.677043063,3.920090078,3.612256467,-4.054608009,-9.945596815,-2.912681387,-6.967739779,-1.614922913,-2.131564683,-2.239592902,-1.507034464,-1.40555433,-1.741465561,-1.373183478,-1.297638216,-5.381302543,-1.146747193,-4.212447479,-9.184349598,2.633036766,-1.048248008,-4.176692195
20000,-7.932669049,-1.27367976,-3.837170586,-2.932799349,-2.675952025,-12.99534765,-11.72722829,-9.925696042,-2.670151585,0.317688532,3.599369589,3.424766648,-4.217616295,-9.879775529,-2.841804891,-6.886137629,-1.629748913,-1.993410683,-2.132205352,-1.518891214,-1.415504967,-1.720631275,-1.384863078,-1.304125716,-5.384894848,-1.160392393,-4.228597151,-9.420160367,2.919457958,-1.054799342,-4.274602695
20100,-8.111323808,-1.32187236,-3.928702101,-2.999394669,-2.856672675,-13.11272392,-11.84773931,-10.15638633,-2.75297866,0.386827394,3.436431787,3.313328553,-4.355856152,-10.10805124,-2.960930717,-7.073979079,-1.561615777,-2.081398016,-2.252787614,-1.552586839,-1.457001058,-1.762412418,-1.428552878,-1.328056382,-5.488304787,-1.166957793,-4.261213708,-9.38612029,2.477621104,-1.058884675,-4.322566695
20200,-8.178670663,-1.386304894,-3.917939586,-2.996540489,-2.863478934,-13.15168341,-12.07933941,-10.12412497,-2.847992092,0.38053969,3.933722035,3.566470948,-4.255779866,-10.13486931,-3.005749168,-7.149633354,-1.656790595,-2.156601283,-2.280989214,-1.587927214,-1.472431058,-1.760613775,-1.417105678,-1.321021049,-5.480353736,-1.177577793,-4.356897551,-9.367997905,2.648690807,-1.114675675,-4.412745695
20300,-8.301669549,-1.492426182,-4.042492639,-3.021600669,-2.876481482,-13.27269101,-12.10849303,-10.56908354,-2.895377482,-0.249206682,2.701937283,3.035682448,-4.838616723,-10.1734911,-3.026006762,-7.251218041,-1.634950323,-2.156454683,-2.259279702,-1.614464964,-1.516877148,-1.803762847,-1.494605878,-1.415222882,-5.538186556,-1.201118093,-4.376067936,-9.552147136,2.664248253,-1.080826675,-4.742992695
20400,-8.099964954,-1.334998916,-3.992638055,-3.057561129,-2.918189542,-13.1438509,-12.09416264,-10.2105244,-2.880165139,0.467605273,3.981637354,3.563748369,-4.353692437,-10.06513589,-3.026466597,-7.212688391,-1.589538959,-2.090434583,-2.181026414,-1.583974589,-1.445268058,-1.743746561,-1.451152478,-1.360761216,-5.494040022,-1.194306893,-4.310896865,-9.45075629,2.857728356,-1.080177008,-4.474977695
20500,-8.188560517,-1.347321399,-4.010499801,-3.176554649,-2.961891342,-13.1331164,-12.05347151,-10.27682183,-2.8492619,0.222793268,3.587706975,3.412933279,-4.513902009,-10.24825724,-2.971770137,-7.130835691,-1.591150141,-2.144215683,-2.287942314,-1.543728214,-1.450032876,-1.801418561,-1.473105078,-1.360834549,-5.563844283,-1.235501993,-4.312977979,-9.522847905,2.408860269,-1.034601342,-4.545379195
20600,-8.26931444,-1.377973012,-3.944117501,-2.900293069,-2.868495792,-13.23408226,-12.14805136,-10.56273261,-2.840157545,-0.297902935,2.903316614,3.120650207,-4.753342437,-10.20555874,-2.974116129,-7.164661979,-1.58893255,-2.157207183,-2.292872477,-1.561852589,-1.49341133,-1.784433418,-1.443190278,-1.354606049,-5.586832136,-1.175451893,-4.412718851,-9.452073598,2.591638282,-1.062398008,-4.424588695
20700,-8.224970581,-1.349755927,-3.963951347,-3.006293889,-2.883446009,-13.35962024,-12.37399624,-10.50431626,-2.790647809,-0.190486073,3.045473953,3.206921304,-4.750830295,-10.31960653,-3.000796828,-7.143741929,-1.663805504,-2.15823525,-2.224664814,-1.551540964,-1.475121421,-1.760276132,-1.489814678,-1.376362716,-5.571039793,-1.165817293,-4.356753694,-9.590056136,2.374107004,-1.069105008,-4.529690695
20800,-8.269584745,-1.423624882,-3.97619167,-3.121440929,-3.020474009,-13.37197434,-12.20653974,-10.4921009,-2.873049271,-0.099467975,3.275812004,3.305915763,-4.649021009,-10.19009624,-3.023811144,-7.114951254,-1.67634355,-2.219175116,-2.321117152,-1.544945339,-1.473736694,-1.797342418,-1.477729478,-1.342856382,-5.618548661,-1.173705793,-4.417194479,-9.507160367,2.567949162,-1.043263675,-4.447854195
20900,-8.248134945,-1.292079244,-3.978580932,-3.080060889,-2.874483509,-13.26334019,-12.26519667,-10.49935718,-2.86514571,-0.204979592,3.178897618,3.219023377,-4.683545437,-10.30803267,-2.979762497,-7.078421666,-1.620304732,-2.169014583,-2.269040389,-1.512610964,-1.434083967,-1.777008418,-1.462054478,-1.364666716,-5.550224632,-1.154185093,-4.394755879,-9.524852598,2.243357882,-1.050337342,-4.390662695
21000,-8.233936808,-1.464881205,-3.966124732,-2.973252529,-2.819044465,-13.35757802,-12.3546926,-10.61311933,-2.819389902,-0.421817168,3.200322005,3.280781727,-4.655270723,-10.21286446,-3.020904438,-7.039308041,-1.559295413,-2.146278016,-2.322624489,-1.513670214,-1.431455694,-1.731825847,-1.435762078,-1.356417382,-5.510648675,-1.130358993,-4.280419022,-9.659832521,2.538799627,-1.012810675,-4.311946695
21100,-8.281391622,-1.470333716,-4.118416462,-3.070698569,-2.8772209,-13.16371055,-12.3070447,-10.56192318,-2.782305488,-0.075466114,3.730892827,3.493970669,-4.66637758,-10.27845531,-2.918988142,-7.089654541,-1.605515232,-2.10008535,-2.312103264,-1.522474089,-1.408005421,-1.751573561,-1.410626478,-1.303527549,-5.618269871,-1.121713393,-4.392005936,-9.488159521,2.378933099,-1.015925342,-4.256517195
21200,-8.238832199,-1.326180164,-3.964249132,-2.981882689,-2.801881475,-13.11070797,-12.27837553,-10.37928004,-2.808298405,0.059563615,3.756777682,3.504466703,-4.560950937,-10.23243067,-2.959595273,-7.026805004,-1.574340823,-2.17643335,-2.334322902,-1.468940964,-1.395701512,-1.757212275,-1.394287878,-1.298749882,-5.625545896,-1.132504493,-4.450158936,-9.546402059,2.428921874,-1.045898342,-4.065567695
21300,-7.993737258,-1.243050271,-3.827156055,-3.015826369,-2.785915119,-12.94706948,-12.00398974,-10.37155204,-2.733521173,-0.117042172,3.629415874,3.468306007,-4.394021437,-10.10741367,-2.906600519,-6.938586954,-1.543609232,-2.13279825,-2.323388952,-1.447537339,-1.372039058,-1.747215847,-1.410614878,-1.285355716,-5.598415168,-1.115319693,-4.397100322,-9.592168213,2.586623024,-1.002764008,-4.429862695
21400,-8.090664472,-1.155811657,-4.044323616,-3.030751689,-2.849317899,-13.39278434,-12.11058599,-10.54484297,-2.739475957,-0.112512492,3.282849069,3.289420253,-4.54704858,-10.03850196,-2.915752824,-6.985615229,-1.570707004,-2.12913435,-2.195804352,-1.439556464,-1.365919421,-1.714211847,-1.404299478,-1.275854216,-5.589458515,-1.132394393,-4.387711065,-9.577218136,2.762095718,-0.974137342,-4.379844695
21500,-8.095371108,-1.199659546,-3.953449078,-3.041321889,-2.768831559,-13.3316311,-12.14863666,-10.39099533,-2.747149013,0.088649721,3.758665837,3.501940641,-4.482702152,-10.11563035,-2.999657796,-7.056090654,-1.549090504,-2.118496383,-2.249326377,-1.475923089,-1.349492694,-1.722533132,-1.379880678,-1.276991216,-5.665325378,-1.136090093,-4.450768765,-9.508018752,2.616040847,-0.969775008,-4.265934695
21600,-7.979190694,-1.339804138,-3.896740909,-2.951612869,-2.734642042,-13.14306132,-12.06463549,-10.54288461,-2.746648536,-0.06303703,3.599890952,3.468653523,-4.481079437,-10.11431289,-2.89154873,-7.018608991,-1.523540232,-2.13048245,-2.245357627,-1.438985964,-1.356992421,-1.733142275,-1.403533278,-1.294515049,-5.684473513,-1.150511293,-4.441551551,-9.736079982,2.833884472,-1.007346008,-4.337182195
21700,-8.07130059,-1.261983349,-4.053747201,-3.021041309,-2.76906065,-13.15799581,-12.03214192,-10.39880776,-2.710362195,0.083277141,3.616324475,3.456344543,-4.45443758,-10.18896353,-2.9338286,-7.016850904,-1.528238686,-2.109023683,-2.212508314,-1.468236089,-1.374447967,-1.724136275,-1.405162278,-1.285914882,-5.659451046,-1.122510893,-4.441009379,-9.719364367,2.714233184,-1.010627342,-4.286223695
21800,-7.809688545,-1.169767049,-3.865289639,-3.049144909,-2.881146659,-13.04987162,-11.98805853,-10.20051661,-2.681038188,0.450559764,4.082310549,3.691936607,-4.220032295,-10.24646053,-2.872621996,-6.816949629,-1.574268959,-2.159618016,-2.218488052,-1.449774089,-1.373599058,-1.747312132,-1.410043478,-1.274884882,-5.652076127,-1.110437693,-4.451869551,-9.673362752,2.413613407,-0.957802675,-4.491296695
21900,-7.729893408,-1.308164694,-3.834174709,-2.819948009,-2.601128515,-13.01387174,-12.04372589,-10.36923918,-2.65361219,0.013261153,3.372854405,3.396232398,-4.560121152,-10.16802796,-2.936947462,-6.787033429,-1.587159959,-2.14159855,-2.229154652,-1.441904214,-1.387630694,-1.70505199,-1.383466678,-1.288787382,-5.630383588,-1.087820493,-4.403241594,-9.722730598,2.644124744,-0.953540675,-4.526112195
22000,-7.135327003,-1.249426638,-3.961272816,-3.073835649,-2.813831784,-12.99882291,-11.98232636,-10.1904469,-2.606507377,0.114837968,4.071855219,3.656912352,-4.328486866,-10.06474689,-2.951964154,-7.003544979,-1.627954277,-2.161537683,-2.350362927,-1.432087339,-1.366862058,-1.758025561,-1.414691078,-1.290027049,-5.675123803,-1.149160393,-4.464460965,-9.725690982,2.644196686,-0.965147342,-4.293197195
